year,month,day,predicted temperature(C)
2025,2,12,30.964645181609797
2025,2,13,30.93547044698004
2025,2,14,30.995883079665166
2025,2,15,30.936502028692853
2025,2,16,31.01670834503541
2025,2,17,31.077120977720536
2025,2,18,31.177120977720534
2025,2,19,31.23753361040566
2025,2,20,31.24794624309078
2025,2,21,31.35835887577591
2025,2,22,31.368771508461027
2025,2,23,31.398977824803588
2025,2,24,31.33959677383127
2025,2,25,31.46980309017384
2025,2,26,31.500009406516398
2025,2,27,31.500009406516398
2025,2,28,31.540628355544083
2025,3,1,31.720834671886642
2025,3,2,31.720834671886642
2025,3,3,31.781247304571764
2025,3,4,31.802072569942016
2025,3,5,31.902072569942018
2025,3,6,31.96248520262714
2025,3,7,32.072897835312254
2025,3,8,32.13331046799738
2025,3,9,32.14372310068251
2025,3,10,32.084342049710195
2025,3,11,32.044754682395315
2025,3,12,32.124960998737876
2025,3,13,32.124960998737876
2025,3,14,32.22496099873788
2025,3,15,32.285373631423
2025,3,16,32.335373631422996
2025,3,17,32.44578626410812
2025,3,18,32.60619889679325
2025,3,19,32.736405213135804
2025,3,20,32.87702416216349
2025,3,21,32.94784942753374
2025,3,22,33.08846837656142
2025,3,23,33.15929364193167
2025,3,24,33.34991259095935
2025,3,25,33.3707378563296
2025,3,26,33.311356805357285
2025,3,27,33.21238838707009
2025,3,28,33.17280101975522
2025,3,29,33.17280101975522
2025,3,30,33.17280101975522
2025,3,31,33.17280101975522
2025,4,1,33.17280101975522
2025,4,2,33.17280101975522
2025,4,3,33.17280101975522
2025,4,4,33.17280101975522
2025,4,5,33.17280101975522
2025,4,6,33.17280101975522
2025,4,7,33.07280101975522
2025,4,8,32.92280101975523
2025,4,9,32.87280101975522
2025,4,10,32.912388387070095
2025,4,11,32.9217694380424
2025,4,12,32.891563121699846
2025,4,13,32.891563121699846
2025,4,14,32.911356805357286
2025,4,15,32.931150489014726
2025,4,16,32.931150489014726
2025,4,17,32.931150489014726
2025,4,18,32.931150489014726
2025,4,19,32.931150489014726
2025,4,20,32.931150489014726
2025,4,21,32.931150489014726
2025,4,22,32.931150489014726
2025,4,23,32.931150489014726
2025,4,24,32.78115048901472
2025,4,25,32.73115048901472
2025,4,26,32.73115048901472
2025,4,27,32.74053153998704
2025,4,28,32.71032522364448
2025,4,29,32.61032522364448
2025,4,30,32.43011890730192
2025,5,1,32.44991259095935
2025,5,2,32.48949995827423
2025,5,3,32.46867469290398
2025,5,4,32.56867469290398
2025,5,5,32.46867469290398
2025,5,6,32.50826206021886
2025,5,7,32.51867469290398
2025,5,8,32.50826206021886
2025,5,9,32.50826206021886
2025,5,10,32.48846837656142
2025,5,11,32.60826206021886
2025,5,12,32.708262060218864
2025,5,13,32.708262060218864
2025,5,14,32.56867469290398
2025,5,15,32.52908732558911
2025,5,16,32.52908732558911
2025,5,17,32.56867469290398
2025,5,18,32.56867469290398
2025,5,19,32.56867469290398
2025,5,20,32.668674692903984
2025,5,21,32.56867469290398
2025,5,22,32.56867469290398
2025,5,23,32.52908732558911
2025,5,24,32.56867469290398
2025,5,25,32.56867469290398
2025,5,26,32.56867469290398
2025,5,27,32.56867469290398
2025,5,28,32.56867469290398
2025,5,29,32.56867469290398
2025,5,30,32.56867469290398
2025,5,31,32.56867469290398
2025,6,1,32.56867469290398
2025,6,2,32.668674692903984
2025,6,3,32.768674692903986
2025,6,4,32.768674692903986
2025,6,5,32.72908732558911
2025,6,6,32.68949995827423
2025,6,7,32.68949995827423
2025,6,8,32.58949995827423
2025,6,9,32.48949995827423
2025,6,10,32.48949995827423
2025,6,11,32.52908732558911
2025,6,12,32.56867469290398
2025,6,13,32.56867469290398
2025,6,14,32.56867469290398
2025,6,15,32.56867469290398
2025,6,16,32.56867469290398
2025,6,17,32.61867469290399
2025,6,18,32.668674692903984
2025,6,19,32.768674692903986
2025,6,20,32.748881009246546
2025,6,21,32.72908732558911
2025,6,22,32.68949995827423
2025,6,23,32.68949995827423
2025,6,24,32.789499958274234
2025,6,25,32.88949995827423
2025,6,26,32.88949995827423
2025,6,27,32.94991259095935
2025,6,28,32.96032522364448
2025,6,29,32.91032522364448
2025,6,30,32.9207378563296
2025,7,1,32.95094417267216
2025,7,2,32.9707378563296
2025,7,3,33.05094417267216
2025,7,4,32.98115048901472
2025,7,5,32.98115048901472
2025,7,6,32.891563121699846
2025,7,7,32.911356805357286
2025,7,8,32.96135680535728
2025,7,9,33.03115048901473
2025,7,10,33.03115048901473
2025,7,11,33.01135680535729
2025,7,12,32.891563121699846
2025,7,13,32.791563121699845
2025,7,14,32.791563121699845
2025,7,15,32.831150489014725
2025,7,16,32.9207378563296
2025,7,17,32.9707378563296
2025,7,18,32.8707378563296
2025,7,19,32.85094417267216
2025,7,20,32.831150489014725
2025,7,21,32.8707378563296
2025,7,22,32.8707378563296
2025,7,23,32.9707378563296
2025,7,24,32.9707378563296
2025,7,25,32.9707378563296
2025,7,26,32.931150489014726
2025,7,27,32.931150489014726
2025,7,28,32.931150489014726
2025,7,29,32.931150489014726
2025,7,30,32.931150489014726
2025,7,31,32.931150489014726
2025,8,1,32.931150489014726
2025,8,2,32.931150489014726
2025,8,3,32.931150489014726
2025,8,4,33.03115048901473
2025,8,5,33.13115048901473
2025,8,6,33.13115048901473
2025,8,7,33.09156312169985
2025,8,8,33.05197575438497
2025,8,9,33.05197575438497
2025,8,10,33.05197575438497
2025,8,11,33.05197575438497
2025,8,12,33.05197575438497
2025,8,13,32.901975754384964
2025,8,14,32.80197575438497
2025,8,15,32.80197575438497
2025,8,16,32.76135680535728
2025,8,17,32.750944172672156
2025,8,18,32.70094417267216
2025,8,19,32.69053153998704
2025,8,20,32.660325223644485
2025,8,21,32.680118907301924
2025,8,22,32.64991259095935
2025,8,23,32.66970627461679
2025,8,24,32.769706274616794
2025,8,25,32.68949995827423
2025,8,26,32.68949995827423
2025,8,27,32.64991259095935
2025,8,28,32.68949995827423
2025,8,29,32.73949995827424
2025,8,30,32.789499958274234
2025,9,1,32.66970627461679
2025,9,2,32.64991259095935
2025,9,3,32.68949995827423
2025,9,4,32.68949995827423
2025,9,5,32.68949995827423
2025,9,6,32.68949995827423
2025,9,7,32.68949995827423
2025,9,8,32.68949995827423
2025,9,9,32.68949995827423
2025,9,10,32.63949995827423
2025,9,11,32.68949995827423
2025,9,12,32.68949995827423
2025,9,13,32.75929364193168
2025,9,14,32.68949995827423
2025,9,15,32.789499958274234
2025,9,16,32.769706274616794
2025,9,17,32.88949995827423
2025,9,18,32.84991259095935
2025,9,19,32.84991259095935
2025,9,20,32.810325223644476
2025,9,21,32.86032522364447
2025,9,22,32.86032522364447
2025,9,23,32.810325223644476
2025,9,24,32.790531539987036
2025,9,25,32.74053153998704
2025,9,26,32.61032522364448
2025,9,27,32.61032522364448
2025,9,28,32.63011890730192
2025,9,29,32.38949995827423
2025,9,30,32.13949995827423
2025,9,31,32.08949995827423
2025,10,1,32.08949995827423
2025,10,2,32.208262060218864
2025,10,3,32.107230478506054
2025,10,4,32.12702416216349
2025,10,5,32.12702416216349
2025,10,6,32.206198896793246
2025,10,7,32.206198896793246
2025,10,8,32.15619889679325
2025,10,9,32.10619889679325
2025,10,10,32.056198896793255
2025,10,11,32.02599258045068
2025,10,12,31.99578626410812
2025,10,13,31.765579947765556
2025,10,14,31.685373631423
2025,10,15,31.70516731508044
2025,10,16,31.60413573336763
2025,10,17,31.443723100682504
2025,10,18,31.24372310068251
2025,10,19,31.32289783531226
2025,10,20,31.202072569942015
2025,10,21,31.081247304571768
2025,10,22,31.03124730457177
2025,10,23,31.01042203920152
2025,10,24,31.039596773831274
2025,10,25,31.05939045748871
2025,10,26,30.99897782480359
2025,10,27,30.968771508461028
2025,10,28,30.918771508461028
2025,10,29,30.958358875775907
2025,10,30,30.82815255943334
2025,11,1,30.797946243090784
2025,11,2,30.757327294063096
2025,11,3,30.877120977720537
2025,11,4,30.777120977720536
2025,11,5,30.816708345035412
2025,11,6,30.777120977720536
2025,11,7,30.76670834503541
2025,11,8,30.76670834503541
2025,11,9,30.71670834503541
2025,11,10,30.73650202869285
2025,11,11,30.73650202869285
2025,11,12,30.756295712350287
2025,11,13,30.756295712350287
2025,11,14,30.65629571235029
2025,11,15,30.556295712350288
2025,11,16,30.40629571235029
2025,11,17,30.395883079665165
2025,11,18,30.43547044698004
2025,11,19,30.294851497952358
2025,11,20,30.314645181609798
2025,11,21,30.314645181609798
2025,11,22,30.39381991623955
2025,11,23,30.29381991623955
2025,11,24,30.24381991623955
2025,11,25,30.19381991623955
2025,11,26,30.333407283554426
2025,11,27,30.453200967211867
2025,11,28,30.472994650869303
2025,11,29,30.433407283554427
2025,11,30,30.29381991623955
2025,11,31,30.29381991623955
2025,12,1,30.29381991623955
2025,12,2,30.19381991623955
2025,12,3,30.233407283554428
2025,12,4,30.233407283554428
2025,12,5,30.272994650869304
2025,12,6,30.222994650869303
2025,12,7,30.172994650869303
2025,12,8,30.0729946508693
2025,12,9,30.142788334526742
2025,12,10,30.162582018184178
2025,12,11,30.252169385499055
2025,12,12,30.23237570184162
2025,12,13,30.182375701841618
2025,12,14,29.96258201818418
2025,12,15,29.912582018184178
2025,12,16,29.83237570184162
2025,12,17,29.911550436471373
2025,12,18,29.78134412012881
2025,12,19,29.72093148744369
2025,12,20,29.570931487443687
2025,12,21,29.330312538416
2025,12,22,29.469899905730877
2025,12,23,29.529280956703193
2025,12,24,29.848043058647825
2025,12,25,29.908455691332946
2025,12,26,30.008455691332944
2025,12,27,30.029280956703193
2025,12,28,29.989693589388317
2025,12,29,30.15010622207344
2025,12,30,30.110518854758563
2026,1,1,30.03134412012881
2026,1,2,30.03134412012881
2026,1,3,29.931344120128813
2026,1,4,29.881344120128812
2026,1,5,29.83134412012881
2026,1,6,29.870931487443688
2026,1,7,29.790725171101123
2026,1,8,29.710518854758565
2026,1,9,29.710518854758565
2026,1,10,29.75010622207344
2026,1,11,29.789693589388317
2026,1,12,29.789693589388317
2026,1,13,29.889693589388315
2026,1,14,29.889693589388315
2026,1,15,29.939693589388316
2026,1,16,29.95010622207344
2026,1,17,29.95010622207344
2026,1,18,30.030312538416002
2026,1,19,30.010518854758566
2026,1,20,30.110518854758563
2026,1,21,30.17093148744369
2026,1,22,30.17093148744369
2026,1,23,30.23134412012881
2026,1,24,30.19175675281393
2026,1,25,30.19175675281393
2026,1,26,30.152169385499054
2026,1,27,30.152169385499054
2026,1,28,30.152169385499054
2026,1,29,30.152169385499054
2026,1,30,30.152169385499054
2026,1,31,30.152169385499054
2026,2,1,30.152169385499054
2026,2,2,30.252169385499055
2026,2,3,30.252169385499055
2026,2,4,30.352169385499057
2026,2,5,30.31258201818418
2026,2,6,30.412582018184178
2026,2,7,30.472994650869303
2026,2,8,30.622994650869302
2026,2,9,30.633407283554426
2026,2,10,30.79381991623955
2026,2,11,30.834438865267234
2026,2,12,30.964645181609797
2026,2,13,30.93547044698004
2026,2,14,30.995883079665166
2026,2,15,30.936502028692853
2026,2,16,31.01670834503541
2026,2,17,31.077120977720536
2026,2,18,31.177120977720534
2026,2,19,31.23753361040566
2026,2,20,31.24794624309078
2026,2,21,31.35835887577591
2026,2,22,31.368771508461027
2026,2,23,31.398977824803588
2026,2,24,31.33959677383127
2026,2,25,31.46980309017384
2026,2,26,31.500009406516398
2026,2,27,31.500009406516398
2026,2,28,31.540628355544083
2026,3,1,31.720834671886642
2026,3,2,31.720834671886642
2026,3,3,31.781247304571764
2026,3,4,31.802072569942016
2026,3,5,31.902072569942018
2026,3,6,31.96248520262714
2026,3,7,32.072897835312254
2026,3,8,32.13331046799738
2026,3,9,32.14372310068251
2026,3,10,32.084342049710195
2026,3,11,32.044754682395315
2026,3,12,32.124960998737876
2026,3,13,32.124960998737876
2026,3,14,32.22496099873788
2026,3,15,32.285373631423
2026,3,16,32.335373631422996
2026,3,17,32.44578626410812
2026,3,18,32.60619889679325
2026,3,19,32.736405213135804
2026,3,20,32.87702416216349
2026,3,21,32.94784942753374
2026,3,22,33.08846837656142
2026,3,23,33.15929364193167
2026,3,24,33.34991259095935
2026,3,25,33.3707378563296
2026,3,26,33.311356805357285
2026,3,27,33.21238838707009
2026,3,28,33.17280101975522
2026,3,29,33.17280101975522
2026,3,30,33.17280101975522
2026,3,31,33.17280101975522
2026,4,1,33.17280101975522
2026,4,2,33.17280101975522
2026,4,3,33.17280101975522
2026,4,4,33.17280101975522
2026,4,5,33.17280101975522
2026,4,6,33.17280101975522
2026,4,7,33.07280101975522
2026,4,8,32.92280101975523
2026,4,9,32.87280101975522
2026,4,10,32.912388387070095
2026,4,11,32.9217694380424
2026,4,12,32.891563121699846
2026,4,13,32.891563121699846
2026,4,14,32.911356805357286
2026,4,15,32.931150489014726
2026,4,16,32.931150489014726
2026,4,17,32.931150489014726
2026,4,18,32.931150489014726
2026,4,19,32.931150489014726
2026,4,20,32.931150489014726
2026,4,21,32.931150489014726
2026,4,22,32.931150489014726
2026,4,23,32.931150489014726
2026,4,24,32.78115048901472
2026,4,25,32.73115048901472
2026,4,26,32.73115048901472
2026,4,27,32.74053153998704
2026,4,28,32.71032522364448
2026,4,29,32.61032522364448
2026,4,30,32.43011890730192
2026,5,1,32.44991259095935
2026,5,2,32.48949995827423
2026,5,3,32.46867469290398
2026,5,4,32.56867469290398
2026,5,5,32.46867469290398
2026,5,6,32.50826206021886
2026,5,7,32.51867469290398
2026,5,8,32.50826206021886
2026,5,9,32.50826206021886
2026,5,10,32.48846837656142
2026,5,11,32.60826206021886
2026,5,12,32.708262060218864
2026,5,13,32.708262060218864
2026,5,14,32.56867469290398
2026,5,15,32.52908732558911
2026,5,16,32.52908732558911
2026,5,17,32.56867469290398
2026,5,18,32.56867469290398
2026,5,19,32.56867469290398
2026,5,20,32.668674692903984
2026,5,21,32.56867469290398
2026,5,22,32.56867469290398
2026,5,23,32.52908732558911
2026,5,24,32.56867469290398
2026,5,25,32.56867469290398
2026,5,26,32.56867469290398
2026,5,27,32.56867469290398
2026,5,28,32.56867469290398
2026,5,29,32.56867469290398
2026,5,30,32.56867469290398
2026,5,31,32.56867469290398
2026,6,1,32.56867469290398
2026,6,2,32.668674692903984
2026,6,3,32.768674692903986
2026,6,4,32.768674692903986
2026,6,5,32.72908732558911
2026,6,6,32.68949995827423
2026,6,7,32.68949995827423
2026,6,8,32.58949995827423
2026,6,9,32.48949995827423
2026,6,10,32.48949995827423
2026,6,11,32.52908732558911
2026,6,12,32.56867469290398
2026,6,13,32.56867469290398
2026,6,14,32.56867469290398
2026,6,15,32.56867469290398
2026,6,16,32.56867469290398
2026,6,17,32.61867469290399
2026,6,18,32.668674692903984
2026,6,19,32.768674692903986
2026,6,20,32.748881009246546
2026,6,21,32.72908732558911
2026,6,22,32.68949995827423
2026,6,23,32.68949995827423
2026,6,24,32.789499958274234
2026,6,25,32.88949995827423
2026,6,26,32.88949995827423
2026,6,27,32.94991259095935
2026,6,28,32.96032522364448
2026,6,29,32.91032522364448
2026,6,30,32.9207378563296
2026,7,1,32.95094417267216
2026,7,2,32.9707378563296
2026,7,3,33.05094417267216
2026,7,4,32.98115048901472
2026,7,5,32.98115048901472
2026,7,6,32.891563121699846
2026,7,7,32.911356805357286
2026,7,8,32.96135680535728
2026,7,9,33.03115048901473
2026,7,10,33.03115048901473
2026,7,11,33.01135680535729
2026,7,12,32.891563121699846
2026,7,13,32.791563121699845
2026,7,14,32.791563121699845
2026,7,15,32.831150489014725
2026,7,16,32.9207378563296
2026,7,17,32.9707378563296
2026,7,18,32.8707378563296
2026,7,19,32.85094417267216
2026,7,20,32.831150489014725
2026,7,21,32.8707378563296
2026,7,22,32.8707378563296
2026,7,23,32.9707378563296
2026,7,24,32.9707378563296
2026,7,25,32.9707378563296
2026,7,26,32.931150489014726
2026,7,27,32.931150489014726
2026,7,28,32.931150489014726
2026,7,29,32.931150489014726
2026,7,30,32.931150489014726
2026,7,31,32.931150489014726
2026,8,1,32.931150489014726
2026,8,2,32.931150489014726
2026,8,3,32.931150489014726
2026,8,4,33.03115048901473
2026,8,5,33.13115048901473
2026,8,6,33.13115048901473
2026,8,7,33.09156312169985
2026,8,8,33.05197575438497
2026,8,9,33.05197575438497
2026,8,10,33.05197575438497
2026,8,11,33.05197575438497
2026,8,12,33.05197575438497
2026,8,13,32.901975754384964
2026,8,14,32.80197575438497
2026,8,15,32.80197575438497
2026,8,16,32.76135680535728
2026,8,17,32.750944172672156
2026,8,18,32.70094417267216
2026,8,19,32.69053153998704
2026,8,20,32.660325223644485
2026,8,21,32.680118907301924
2026,8,22,32.64991259095935
2026,8,23,32.66970627461679
2026,8,24,32.769706274616794
2026,8,25,32.68949995827423
2026,8,26,32.68949995827423
2026,8,27,32.64991259095935
2026,8,28,32.68949995827423
2026,8,29,32.73949995827424
2026,8,30,32.789499958274234
2026,9,1,32.66970627461679
2026,9,2,32.64991259095935
2026,9,3,32.68949995827423
2026,9,4,32.68949995827423
2026,9,5,32.68949995827423
2026,9,6,32.68949995827423
2026,9,7,32.68949995827423
2026,9,8,32.68949995827423
2026,9,9,32.68949995827423
2026,9,10,32.63949995827423
2026,9,11,32.68949995827423
2026,9,12,32.68949995827423
2026,9,13,32.75929364193168
2026,9,14,32.68949995827423
2026,9,15,32.789499958274234
2026,9,16,32.769706274616794
2026,9,17,32.88949995827423
2026,9,18,32.84991259095935
2026,9,19,32.84991259095935
2026,9,20,32.810325223644476
2026,9,21,32.86032522364447
2026,9,22,32.86032522364447
2026,9,23,32.810325223644476
2026,9,24,32.790531539987036
2026,9,25,32.74053153998704
2026,9,26,32.61032522364448
2026,9,27,32.61032522364448
2026,9,28,32.63011890730192
2026,9,29,32.38949995827423
2026,9,30,32.13949995827423
2026,9,31,32.08949995827423
2026,10,1,32.08949995827423
2026,10,2,32.208262060218864
2026,10,3,32.107230478506054
2026,10,4,32.12702416216349
2026,10,5,32.12702416216349
2026,10,6,32.206198896793246
2026,10,7,32.206198896793246
2026,10,8,32.15619889679325
2026,10,9,32.10619889679325
2026,10,10,32.056198896793255
2026,10,11,32.02599258045068
2026,10,12,31.99578626410812
2026,10,13,31.765579947765556
2026,10,14,31.685373631423
2026,10,15,31.70516731508044
2026,10,16,31.60413573336763
2026,10,17,31.443723100682504
2026,10,18,31.24372310068251
2026,10,19,31.32289783531226
2026,10,20,31.202072569942015
2026,10,21,31.081247304571768
2026,10,22,31.03124730457177
2026,10,23,31.01042203920152
2026,10,24,31.039596773831274
2026,10,25,31.05939045748871
2026,10,26,30.99897782480359
2026,10,27,30.968771508461028
2026,10,28,30.918771508461028
2026,10,29,30.958358875775907
2026,10,30,30.82815255943334
2026,11,1,30.797946243090784
2026,11,2,30.757327294063096
2026,11,3,30.877120977720537
2026,11,4,30.777120977720536
2026,11,5,30.816708345035412
2026,11,6,30.777120977720536
2026,11,7,30.76670834503541
2026,11,8,30.76670834503541
2026,11,9,30.71670834503541
2026,11,10,30.73650202869285
2026,11,11,30.73650202869285
2026,11,12,30.756295712350287
2026,11,13,30.756295712350287
2026,11,14,30.65629571235029
2026,11,15,30.556295712350288
2026,11,16,30.40629571235029
2026,11,17,30.395883079665165
2026,11,18,30.43547044698004
2026,11,19,30.294851497952358
2026,11,20,30.314645181609798
2026,11,21,30.314645181609798
2026,11,22,30.39381991623955
2026,11,23,30.29381991623955
2026,11,24,30.24381991623955
2026,11,25,30.19381991623955
2026,11,26,30.333407283554426
2026,11,27,30.453200967211867
2026,11,28,30.472994650869303
2026,11,29,30.433407283554427
2026,11,30,30.29381991623955
2026,11,31,30.29381991623955
2026,12,1,30.29381991623955
2026,12,2,30.19381991623955
2026,12,3,30.233407283554428
2026,12,4,30.233407283554428
2026,12,5,30.272994650869304
2026,12,6,30.222994650869303
2026,12,7,30.172994650869303
2026,12,8,30.0729946508693
2026,12,9,30.142788334526742
2026,12,10,30.162582018184178
2026,12,11,30.252169385499055
2026,12,12,30.23237570184162
2026,12,13,30.182375701841618
2026,12,14,29.96258201818418
2026,12,15,29.912582018184178
2026,12,16,29.83237570184162
2026,12,17,29.911550436471373
2026,12,18,29.78134412012881
2026,12,19,29.72093148744369
2026,12,20,29.570931487443687
2026,12,21,29.330312538416
2026,12,22,29.469899905730877
2026,12,23,29.529280956703193
2026,12,24,29.848043058647825
2026,12,25,29.908455691332946
2026,12,26,30.008455691332944
2026,12,27,30.029280956703193
2026,12,28,29.989693589388317
2026,12,29,30.15010622207344
2026,12,30,30.110518854758563
2027,1,1,30.03134412012881
2027,1,2,30.03134412012881
2027,1,3,29.931344120128813
2027,1,4,29.881344120128812
2027,1,5,29.83134412012881
2027,1,6,29.870931487443688
2027,1,7,29.790725171101123
2027,1,8,29.710518854758565
2027,1,9,29.710518854758565
2027,1,10,29.75010622207344
2027,1,11,29.789693589388317
2027,1,12,29.789693589388317
2027,1,13,29.889693589388315
2027,1,14,29.889693589388315
2027,1,15,29.939693589388316
2027,1,16,29.95010622207344
2027,1,17,29.95010622207344
2027,1,18,30.030312538416002
2027,1,19,30.010518854758566
2027,1,20,30.110518854758563
2027,1,21,30.17093148744369
2027,1,22,30.17093148744369
2027,1,23,30.23134412012881
2027,1,24,30.19175675281393
2027,1,25,30.19175675281393
2027,1,26,30.152169385499054
2027,1,27,30.152169385499054
2027,1,28,30.152169385499054
2027,1,29,30.152169385499054
2027,1,30,30.152169385499054
2027,1,31,30.152169385499054
2027,2,1,30.152169385499054
2027,2,2,30.252169385499055
2027,2,3,30.252169385499055
2027,2,4,30.352169385499057
2027,2,5,30.31258201818418
2027,2,6,30.412582018184178
2027,2,7,30.472994650869303
2027,2,8,30.622994650869302
2027,2,9,30.633407283554426
2027,2,10,30.79381991623955
2027,2,11,30.834438865267234
2027,2,12,30.964645181609797
2027,2,13,30.93547044698004
2027,2,14,30.995883079665166
2027,2,15,30.936502028692853
2027,2,16,31.01670834503541
2027,2,17,31.077120977720536
2027,2,18,31.177120977720534
2027,2,19,31.23753361040566
2027,2,20,31.24794624309078
2027,2,21,31.35835887577591
2027,2,22,31.368771508461027
2027,2,23,31.398977824803588
2027,2,24,31.33959677383127
2027,2,25,31.46980309017384
2027,2,26,31.500009406516398
2027,2,27,31.500009406516398
2027,2,28,31.540628355544083
2027,3,1,31.720834671886642
2027,3,2,31.720834671886642
2027,3,3,31.781247304571764
2027,3,4,31.802072569942016
2027,3,5,31.902072569942018
2027,3,6,31.96248520262714
2027,3,7,32.072897835312254
2027,3,8,32.13331046799738
2027,3,9,32.14372310068251
2027,3,10,32.084342049710195
2027,3,11,32.044754682395315
2027,3,12,32.124960998737876
2027,3,13,32.124960998737876
2027,3,14,32.22496099873788
2027,3,15,32.285373631423
2027,3,16,32.335373631422996
2027,3,17,32.44578626410812
2027,3,18,32.60619889679325
2027,3,19,32.736405213135804
2027,3,20,32.87702416216349
2027,3,21,32.94784942753374
2027,3,22,33.08846837656142
2027,3,23,33.15929364193167
2027,3,24,33.34991259095935
2027,3,25,33.3707378563296
2027,3,26,33.311356805357285
2027,3,27,33.21238838707009
2027,3,28,33.17280101975522
2027,3,29,33.17280101975522
2027,3,30,33.17280101975522
2027,3,31,33.17280101975522
2027,4,1,33.17280101975522
2027,4,2,33.17280101975522
2027,4,3,33.17280101975522
2027,4,4,33.17280101975522
2027,4,5,33.17280101975522
2027,4,6,33.17280101975522
2027,4,7,33.07280101975522
2027,4,8,32.92280101975523
2027,4,9,32.87280101975522
2027,4,10,32.912388387070095
2027,4,11,32.9217694380424
2027,4,12,32.891563121699846
2027,4,13,32.891563121699846
2027,4,14,32.911356805357286
2027,4,15,32.931150489014726
2027,4,16,32.931150489014726
2027,4,17,32.931150489014726
2027,4,18,32.931150489014726
2027,4,19,32.931150489014726
2027,4,20,32.931150489014726
2027,4,21,32.931150489014726
2027,4,22,32.931150489014726
2027,4,23,32.931150489014726
2027,4,24,32.78115048901472
2027,4,25,32.73115048901472
2027,4,26,32.73115048901472
2027,4,27,32.74053153998704
2027,4,28,32.71032522364448
2027,4,29,32.61032522364448
2027,4,30,32.43011890730192
2027,5,1,32.44991259095935
2027,5,2,32.48949995827423
2027,5,3,32.46867469290398
2027,5,4,32.56867469290398
2027,5,5,32.46867469290398
2027,5,6,32.50826206021886
2027,5,7,32.51867469290398
2027,5,8,32.50826206021886
2027,5,9,32.50826206021886
2027,5,10,32.48846837656142
2027,5,11,32.60826206021886
2027,5,12,32.708262060218864
2027,5,13,32.708262060218864
2027,5,14,32.56867469290398
2027,5,15,32.52908732558911
2027,5,16,32.52908732558911
2027,5,17,32.56867469290398
2027,5,18,32.56867469290398
2027,5,19,32.56867469290398
2027,5,20,32.668674692903984
2027,5,21,32.56867469290398
2027,5,22,32.56867469290398
2027,5,23,32.52908732558911
2027,5,24,32.56867469290398
2027,5,25,32.56867469290398
2027,5,26,32.56867469290398
2027,5,27,32.56867469290398
2027,5,28,32.56867469290398
2027,5,29,32.56867469290398
2027,5,30,32.56867469290398
2027,5,31,32.56867469290398
2027,6,1,32.56867469290398
2027,6,2,32.668674692903984
2027,6,3,32.768674692903986
2027,6,4,32.768674692903986
2027,6,5,32.72908732558911
2027,6,6,32.68949995827423
2027,6,7,32.68949995827423
2027,6,8,32.58949995827423
2027,6,9,32.48949995827423
2027,6,10,32.48949995827423
2027,6,11,32.52908732558911
2027,6,12,32.56867469290398
2027,6,13,32.56867469290398
2027,6,14,32.56867469290398
2027,6,15,32.56867469290398
2027,6,16,32.56867469290398
2027,6,17,32.61867469290399
2027,6,18,32.668674692903984
2027,6,19,32.768674692903986
2027,6,20,32.748881009246546
2027,6,21,32.72908732558911
2027,6,22,32.68949995827423
2027,6,23,32.68949995827423
2027,6,24,32.789499958274234
2027,6,25,32.88949995827423
2027,6,26,32.88949995827423
2027,6,27,32.94991259095935
2027,6,28,32.96032522364448
2027,6,29,32.91032522364448
2027,6,30,32.9207378563296
2027,7,1,32.95094417267216
2027,7,2,32.9707378563296
2027,7,3,33.05094417267216
2027,7,4,32.98115048901472
2027,7,5,32.98115048901472
2027,7,6,32.891563121699846
2027,7,7,32.911356805357286
2027,7,8,32.96135680535728
2027,7,9,33.03115048901473
2027,7,10,33.03115048901473
2027,7,11,33.01135680535729
2027,7,12,32.891563121699846
2027,7,13,32.791563121699845
2027,7,14,32.791563121699845
2027,7,15,32.831150489014725
2027,7,16,32.9207378563296
2027,7,17,32.9707378563296
2027,7,18,32.8707378563296
2027,7,19,32.85094417267216
2027,7,20,32.831150489014725
2027,7,21,32.8707378563296
2027,7,22,32.8707378563296
2027,7,23,32.9707378563296
2027,7,24,32.9707378563296
2027,7,25,32.9707378563296
2027,7,26,32.931150489014726
2027,7,27,32.931150489014726
2027,7,28,32.931150489014726
2027,7,29,32.931150489014726
2027,7,30,32.931150489014726
2027,7,31,32.931150489014726
2027,8,1,32.931150489014726
2027,8,2,32.931150489014726
2027,8,3,32.931150489014726
2027,8,4,33.03115048901473
2027,8,5,33.13115048901473
2027,8,6,33.13115048901473
2027,8,7,33.09156312169985
2027,8,8,33.05197575438497
2027,8,9,33.05197575438497
2027,8,10,33.05197575438497
2027,8,11,33.05197575438497
2027,8,12,33.05197575438497
2027,8,13,32.901975754384964
2027,8,14,32.80197575438497
2027,8,15,32.80197575438497
2027,8,16,32.76135680535728
2027,8,17,32.750944172672156
2027,8,18,32.70094417267216
2027,8,19,32.69053153998704
2027,8,20,32.660325223644485
2027,8,21,32.680118907301924
2027,8,22,32.64991259095935
2027,8,23,32.66970627461679
2027,8,24,32.769706274616794
2027,8,25,32.68949995827423
2027,8,26,32.68949995827423
2027,8,27,32.64991259095935
2027,8,28,32.68949995827423
2027,8,29,32.73949995827424
2027,8,30,32.789499958274234
2027,9,1,32.66970627461679
2027,9,2,32.64991259095935
2027,9,3,32.68949995827423
2027,9,4,32.68949995827423
